"ALV.DE","BAS.DE","BAYN.DE","BMW.DE","DAI.DE","DBK.DE","DTE.DE","EOAN.DE","FME.DE","LIN.DE","MUV2.DE","RWE.DE","SAP.DE","SIE.DE","VOW3.DE"
0.596780067608195,0.650927232968255,0.601624722687525,0.2561102355391,0.208458230719324,0.46911247202904,0.508404824723211,0.280809382298862,0.613672133969774,0.395917766170345,0.591312906999219,0.174620322139773,0.848176895776751,0.379356542513257,0.957692065030223
0.558880484236976,0.843388598256162,0.305212689736988,0.437512648284098,0.66873404427836,0.708045116759126,0.477352971498522,0.802084880211757,0.714887291416955,0.486106954428576,0.598831136095911,0.820904141363009,0.517307632342704,0.492563563908207,0.346893557709964
0.0658846130650983,0.21418370503193,0.162654852213433,0.168291917035958,0.252616253945039,0.218905529022825,0.353277283168991,0.122761334956599,0.223168924965291,0.581796354752735,0.301784490087923,0.221738124956189,0.171051688575766,0.259454480794732,0.144530217321146
0.474411650530566,0.66909080147931,0.869771998452181,0.562403723574572,0.386661913616945,0.371677166089079,0.132915255620851,0.625984505115381,0.583662067878935,0.457177060305626,0.65208216665686,0.591194580226377,0.263370613521339,0.189621427553736,0.606481590676673
0.0803765248233728,0.810753366253819,0.822489309536249,0.369396598340998,0.45164500003374,0.148892152403366,0.162025178639608,0.172400029627275,0.54770482299572,0.96987190443471,0.14472455341774,0.415263524801612,0.234221148646583,0.389791340962708,0.4140934053484
0.794004579562095,0.431043254763239,0.519170197701691,0.592784747965929,0.67605843412308,0.429148798298283,0.347353383765753,0.00771978040975733,0.867982812651135,0.421084861141879,0.709041658813319,0.0104251151776744,0.820040489904816,0.603550667350841,0.806910706066283
0.277085696006121,0.096601966306575,0.10235716876127,0.0879474465008166,0.208267936239394,0.259285910368729,0.13889327808511,0.458375631328601,0.0267656116088232,0.0354881213663262,0.51495334322982,0.766410174926542,0.17289680601127,0.182271842401353,0.137998459488693
0.254755698782743,0.279787145375467,0.101951792063801,0.391018490380026,0.0985441656721861,0.655744885705155,0.509180046635536,0.447099389506102,0.246033407841809,0.860192565306089,0.143116125770671,0.664861900615677,0.422665314406583,0.394719484272686,0.0610904126262291
0.888609946293138,0.548240264934503,0.812437246185797,0.374377811922107,0.240436489105883,0.29431753150447,0.309052907335127,0.134070986460299,0.9974482555606,0.398929944896209,0.616340335316161,0.0156034455862964,0.54374117374659,0.246291642609769,0.415576790302848
0.866592546895438,0.753034015203605,0.778872167174341,0.739043627687625,0.852876147223247,0.89507649145807,0.936611054154627,0.620294560252899,0.425137463087771,0.662385251747605,0.973095023407225,0.643069430646398,0.769372903994942,0.812868513298301,0.594362091312053
0.62071244490749,0.618481163575649,0.246261221893669,0.498666797683584,0.25028872817098,0.104570528359949,0.171394150900714,0.652582872494633,0.783966870126892,0.472647729771382,0.89123769363382,0.77714150696504,0.420223568954876,0.219989677954683,0.490979954599767
0.722160762845934,0.671030785622463,0.654452331317074,0.685617858365343,0.554979300795371,0.80686235317838,0.730451658842582,0.657451164215689,0.703358938183607,0.984282778510589,0.851644161243698,0.489148133911278,0.532448427167906,0.853680019235117,0.862013210538134
0.484423800019121,0.230541422421281,0.782673545032947,0.950570966820758,0.415409816931636,0.715112464781769,0.758228222139788,0.321728964196885,0.175407707982164,0.67711600943517,0.267704233531669,0.0625706453113345,0.558329960667626,0.873634596982042,0.666999905433005
0.245908239479595,0.301659816154412,0.139230948050636,0.79349507545456,0.412773012037482,0.493737690433911,0.067909387333927,0.161227318587691,0.115928543542924,0.286825388481787,0.237708529569807,0.126424147092576,0.416907891444116,0.634158664930143,0.278891278682479
0.955526505685843,0.986449223893927,0.657493783161158,0.310570753871245,0.410159883368287,0.953032121361498,0.779308323107798,0.935914473463932,0.314907773388586,0.437775225896527,0.799376037802325,0.886058915584607,0.610950887774778,0.952094734371307,0.362645218318924
0.590502120321168,0.908769471556101,0.56027469759426,0.483897819006696,0.545017222077171,0.363614820100147,0.372847065844251,0.578217576821596,0.628793445617267,0.688803927089137,0.394918578035233,0.540712827741884,0.520804494512127,0.497376408356784,0.462336976816953
0.57082806041409,0.040193036862179,0.128160587081828,0.765430350043551,0.307996502296401,0.313261798423242,0.438430740828846,0.0622249802619985,0.419459400273607,0.135627342761687,0.193001875964148,0.128966063193049,0.739592618998722,0.23688212374707,0.0727938169297059
0.0855022918575932,0.225190076874741,0.064651228959862,0.208940982294245,0.456547642063827,0.590388676956648,0.273505119239348,0.143549902484013,0.197566362015802,0.409459955356358,0.390240309680121,0.0571937429952114,0.230637755124083,0.535254949711946,0.476941179297398
0.301097781192636,0.114415720515656,0.533572254491503,0.996887352448531,0.112569906317326,0.380269699498299,0.0143391516245729,0.0196238636393565,0.0724770500927601,0.152655062064891,0.43704415432809,0.10122098691262,0.184702004295675,0.420399280993819,0.242132134738973
0.976367756440948,0.444169781240187,0.881308643571344,0.940096190156251,0.651911199952792,0.921851859535195,0.348194420998075,0.305623207370271,0.552446406508294,0.374283462028068,0.807695458742914,0.820628487499888,0.642391841153185,0.644697372599272,0.366168452356722
0.742616680107971,0.400498221701955,0.279393597311024,0.350272017362678,0.511451040314779,0.447408395687925,0.640169041916334,0.567519806418369,0.554902507020226,0.726971912955426,0.760487655048685,0.808942818237501,0.479811792230808,0.463556494205563,0.126428701834745
0.853490026811304,0.772253759910902,0.0566571698581994,0.425196444547358,0.764654497246101,0.737004201968503,0.778735074827022,0.796443080300673,0.573541174492934,0.677344262697775,0.800753231466101,0.801432591016229,0.451256041442202,0.656114458969712,0.806258197804432
0.0372999386105591,0.0261896244914476,0.110744173146757,0.188593821887717,0.00262684488685335,0.00397509564162139,0.0566610123658368,0.179289494896539,0.182003120344488,0.12994191538259,0.0345340738117076,0.170138476292377,0.0881531685373447,0.039390079629696,0.0392185680358208
0.127748019783099,0.227111613854471,0.733599301758381,0.318086314772311,0.397444077848649,0.480328532030289,0.833885480100572,0.751757214333244,0.371620353941884,0.286857018417264,0.561307920948694,0.903090770494676,0.422122930196149,0.602787182119209,0.280055858228381
0.626777624641134,0.353710096334826,0.606264455299502,0.855497404115626,0.345469513916639,0.552130309209063,0.575679214727144,0.659910008050775,0.366938025068066,0.678374877713602,0.276469352808154,0.764538024043889,0.699708065102795,0.345938544611724,0.582678379086302
0.404657902356167,0.310252181102502,0.185222180091288,0.84576017268379,0.535567665263613,0.17784982850823,0.342174362373616,0.110736045176986,0.380154644706625,0.383558682586648,0.171447677736195,0.249100851180055,0.195253445938519,0.266872352194969,0.235650315981474
0.631958892369598,0.811142140755437,0.746984413627374,0.925852945555022,0.714957289682142,0.63007859049016,0.783333979231006,0.620878586157472,0.675987717319382,0.981634849431533,0.317426988886725,0.687877810799576,0.714502610351892,0.581877093596286,0.677727747658823
0.343371198837111,0.70446898972469,0.142926584408274,0.456295618356866,0.551575101471676,0.113923514115464,0.203562254056591,0.578678802620782,0.0535164508654147,0.263796919871629,0.420380286753088,0.58031228016728,0.769833465613231,0.468442786879661,0.876760953070891
0.739247430425418,0.124842026957341,0.696211479258532,0.573003959314963,0.91576870537254,0.684384010007784,0.890662249005162,0.576263848289486,0.383627557988275,0.716270156768082,0.875331370231104,0.81727372177134,0.956889577645313,0.750567824167526,0.894031528371888
0.798252894386583,0.614932130448394,0.291510891819271,0.316427499472829,0.480880468352227,0.775240514411111,0.544466345005566,0.864456434932292,0.528653376274513,0.102547280389139,0.805147512824067,0.900158440487796,0.395909860413741,0.202984676877287,0.850386215172833
0.230109630400177,0.0847308910398934,0.631297235665988,0.463369915610996,0.580392441256499,0.284072384747569,0.509450943083711,0.468878908777671,0.529576238918748,0.630709519558705,0.278788932769841,0.522876098121228,0.633617735292812,0.764849885098143,0.515723252634312
0.216691407967068,0.786577522652818,0.424258457901927,0.221795701297189,0.568401632535422,0.329558296216646,0.218333238677542,0.386170497650015,0.147077808394787,0.297281221755976,0.60443219948279,0.457700137740356,0.607499511942798,0.239950622209786,0.437240319852178
0.644490666903617,0.857091925236775,0.859310109522453,0.546097154467207,0.245331083469207,0.885357412187422,0.654026086410767,0.776053291184948,0.877031402586428,0.484625437136625,0.526197757673281,0.471418637918752,0.255451330513352,0.624479049219426,0.368765795287221
0.0785947354711828,0.255338999370503,0.269686944619612,0.318327622792679,0.240996204307361,0.186204753465034,0.264844665699222,0.185668653241431,0.360629887554893,0.652070256946498,0.0756588313022569,0.183714691285632,0.185266048897239,0.170748400522842,0.0646107873590106
0.56187530359901,0.808752730733734,0.609475764102668,0.807121504270683,0.863615228458014,0.586544998290085,0.471223404478373,0.742519253542745,0.93928585311157,0.704538107033579,0.327851012384354,0.877753660870111,0.404897428719055,0.745732005135949,0.723967910727239
0.560384812023406,0.891202845552518,0.934775087851642,0.360240880973568,0.61705568261619,0.551825686250538,0.588646134952224,0.801211799240007,0.164306669863456,0.614558336277917,0.353692090205806,0.697479508241933,0.129240503032305,0.396212757146641,0.40989429417143
0.607374661738149,0.425657573825082,0.71099591331223,0.406281402266901,0.000544558140072484,0.702325097124427,0.317774686507023,0.713408678696869,0.862150526495325,0.755401353346696,0.538586871674859,0.673249410776043,0.388641824052512,0.622651377306804,0.292684891050046
0.29511645182319,0.393399443226285,0.549056580833016,0.14553509006006,0.401352461750969,0.64020811457417,0.889251247555869,0.319882899705761,0.525744770626445,0.587699035953241,0.795602475677818,0.347024800988033,0.539523402532142,0.896226039451826,0.287821018358572
0.278807977065036,0.197669283807104,0.36904216047059,0.655157618443121,0.304633024533193,0.45779594708877,0.391406242441219,0.522514804895916,0.367110843210508,0.220211670704846,0.210544025550792,0.658387431354558,0.462157966810463,0.496707888849319,0.208252552502593
0.0783175729554239,0.11194563381841,0.393188572336596,0.171052315804554,0.242201333362641,0.0601155623014972,0.281232908197108,0.58295619244714,0.153312658459803,0.627448966326747,0.108122025740106,0.558873921365,0.314230165104918,0.23761357361443,0.387095011057329
0.935063461811991,0.115591849651166,0.582814559245274,0.361689833346055,0.346185897798965,0.905272918780859,0.892046374891486,0.979334231126904,0.686077417740567,0.643611446766776,0.831396636641382,0.913266825898692,0.227049785864499,0.887915668180913,0.428363590481476
0.328273792804878,0.0345439058585098,0.0558281739315838,0.74641881167252,0.526116471588848,0.76734973980912,0.912672255385736,0.653710631480199,0.26258237742189,0.206203118109558,0.241064721559684,0.556631054996856,0.204077564444098,0.512394512676857,0.536819469014955
0.00821331180563723,0.0203952927072178,0.127765457048979,0.0107985550832779,0.0379356282276376,0.00791696953228381,0.0974548650598119,0.0685930580626945,0.586221020722496,0.069222526993919,0.0155036217833446,0.00398021642003209,0.0176262482627456,0.00835556415806186,0.0720671815392422
0.0193862733902209,0.049870477841094,0.0144603206749959,0.0115685725897611,0.0744647697075236,0.0312293413330736,0.0381656189159944,0.00812252686771009,0.0133152015427318,0.00745274044680938,0.00817899375117334,0.0109833285535557,0.101330548837165,0.00896351849307018,0.00807597812364234
0.515558131769018,0.913522567148436,0.725995435920945,0.779339869612561,0.416645985904819,0.156107989238673,0.509597799702201,0.51959132811697,0.852567041292757,0.526612792664279,0.554112508743232,0.650974881516563,0.509240028873114,0.309630596287399,0.211154321454076
0.157714847136288,0.321190134538334,0.201416816587396,0.246376884585685,0.276735687068927,0.454289773362458,0.117360932313386,0.0980406149263958,0.321503100335589,0.450645510133206,0.233011366721179,0.554846020401426,0.820113238499285,0.185610364857868,0.517064941244017
0.750610541804722,0.323425532831036,0.297791102037337,0.320844451675964,0.651224515847448,0.334441221628421,0.87375204323844,0.776599379695914,0.0845191972691188,0.189091541363322,0.595141480681038,0.574973484337954,0.993661278750623,0.46730158604903,0.362846660973235
0.747751198654243,0.760226978648463,0.5602235730463,0.719241275076184,0.477273351933333,0.603089057941944,0.870731886123238,0.70385230350105,0.759526033988731,0.764713729758381,0.794082873520758,0.482909036341022,0.944266420422766,0.823472329673159,0.0314023073889201
0.742356654041186,0.763799336560316,0.496260765026718,0.544282183230109,0.681024657939586,0.754160849728976,0.546391253815502,0.746255373470649,0.638066348377072,0.543000561023271,0.560864351132348,0.849590116463459,0.532962953401658,0.556086977914225,0.668146661292252
0.357585362401506,0.437662516637361,0.79714383958301,0.127126694944866,0.281792533649092,0.603663836908581,0.267042487341382,0.610825204021913,0.543332948249861,0.417993656487914,0.177123952371338,0.342924419435158,0.494290899217442,0.203761113398828,0.127424332264781
0.372806986254195,0.0589728650086065,0.141193985855765,0.232031673974574,0.631577123613986,0.125399106544124,0.00087635890964137,0.200960477071001,0.0358450108932837,0.222525838875118,0.309718775160998,0.252711904665728,0.507447997112006,0.0514804094736285,0.266577900856999
0.222932442033382,0.438098639144437,0.509900038869077,0.139470414844321,0.217022378209947,0.906789465903831,0.245101494659608,0.0106380283820839,0.770270587630759,0.335104945396194,0.63992848453955,0.644950913958762,0.401560607379469,0.313270891096661,0.169815309835429
0.72750327159226,0.0259523041306726,0.931258735629844,0.874611051333378,0.639619011851092,0.0269567927129435,0.506064088280326,0.7128704594208,0.52532034202098,0.66671875792684,0.0762327671141091,0.635195802109091,0.426499924169448,0.368708038356307,0.833013991030976
0.788714990126601,0.82487663713228,0.469568439942507,0.781290375309273,0.756843167740755,0.591441834632482,0.697301079675378,0.583703049509895,0.457496220380372,0.515493500036511,0.865123431578342,0.853052220035154,0.807414866727472,0.606766567513129,0.544624587234354
0.804349151126699,0.810265409037072,0.734175686663145,0.669763436884946,0.446063278811533,0.378272263516708,0.608362975212697,0.806988316806156,0.649134877277551,0.121542563742551,0.790514954389455,0.88217575992882,0.535154702956803,0.745270517770035,0.58528087112361
0.708200274306019,0.5815533416722,0.360859108874676,0.673245163428023,0.975558203775943,0.806602106224204,0.704826702418653,0.488834471131913,0.00671885857191544,0.988842430277405,0.876700012449076,0.501081061062254,0.852160397000181,0.491872073854995,0.879897274573326
0.297506666704699,0.631850976880143,0.685049779943123,0.665695089553523,0.541963285570207,0.831612236941854,0.768203714138744,0.738713094323377,0.876956938711977,0.890900027204112,0.86936823631703,0.530374102104188,0.897938832223353,0.729703729131833,0.692683519439739
0.6933346596825,0.798782571405879,0.875371396122604,0.827845621674488,0.600615281307725,0.397599422750445,0.687281552708117,0.536566391572325,0.979168479118255,0.866607414073957,0.440799920329803,0.0928395715449229,0.917687741669347,0.36441499577889,0.493340225862817
0.289343709186,0.349684207162915,0.805679643834794,0.236196183992988,0.182670445820798,0.170304478256803,0.34517863640633,0.219958865586499,0.367269222650661,0.427001471995045,0.0363625251248768,0.398091793290202,0.26557148928047,0.139874632307434,0.260131238892602
0.0253436441517787,0.355618432865303,0.373102516448021,0.213626378561965,0.224396465315628,0.0141718458789955,0.146559042738557,0.36870557078044,0.736495576014357,0.159619469216283,0.0173816971693034,0.517029991546617,0.30526777549198,0.128840763335077,0.265477221942488
0.114192387852572,0.265320111339111,0.550796859570993,0.795001576667075,0.633088849305166,0.607134101192456,0.245005099896361,0.363250956703014,0.701171555289004,0.679876607448485,0.276752333319198,0.32647513925899,0.638567065688797,0.424780240001819,0.334387064617318
0.814777021163341,0.740053202938393,0.798460511481326,0.94145551440177,0.716065596681109,0.467625354535121,0.447807421054035,0.734593521710645,0.546565128033397,0.937747905609293,0.631153763939592,0.255725325241184,0.804875933050282,0.809184813782146,0.952014591605121
0.317246220826569,0.0621482319065212,0.144676704963354,0.178211898498643,0.937433524374592,0.241560834486755,0.91169091283451,0.479723033515458,0.478375968259334,0.217134802710012,0.483503758367012,0.60009546447816,0.663344243370822,0.849106009822856,0.827775916476921
0.494367494421001,0.311638242773316,0.120020989850715,0.354773623019921,0.240564872908251,0.544267708532817,0.418780163388164,0.134602634502832,0.281758004195971,0.621971463878905,0.668565103449446,0.13183249249437,0.872222243367745,0.257707943193456,0.24952722139047
0.377299932435008,0.234781520376148,0.39785418558587,0.701486131302324,0.303563789115826,0.452237954402911,0.133281255892388,0.852955154592335,0.273854552867722,0.0890163306656679,0.277208006519159,0.418454287883821,0.466763402032764,0.336076189683385,0.575264582016831
0.933541986812332,0.982116182756103,0.977372759045485,0.881886945498081,0.95709142009342,0.815923847722357,0.846034546847759,0.884746677981841,0.692011455979245,0.91617694914742,0.80502050107858,0.958483066031316,0.834866667635533,0.97290663641321,0.719252492891715
0.807435486573016,0.783559197147983,0.826458526763975,0.632334822657868,0.826347339428794,0.114547249907584,0.5076194241053,0.752475299154438,0.524706046634575,0.688428645239341,0.797209940400013,0.556275728216815,0.662706026279768,0.871267331028481,0.864050599232675
0.160682254513166,0.449609453924628,0.706512730197872,0.714003903659662,0.634259592301731,0.490682657243302,0.736689681300768,0.0945310175686606,0.422027552245444,0.452269626154229,0.504397149575044,0.565514521769155,0.720261953659693,0.422723361603595,0.281365825046823
0.452003053513742,0.652144653472358,0.481948863562638,0.727237972996133,0.365561497550835,0.813643019421979,0.985690057263032,0.994395547419831,0.754244888988622,0.748012638437832,0.442225817322803,0.986895784025388,0.46621446999963,0.649001347929226,0.448072250026411
0.465653018974728,0.80422721400251,0.663959809793142,0.432161815989708,0.294110603932166,0.317402791280841,0.587478225672776,0.317997811311198,0.562887712043092,0.511484989729834,0.391409657642912,0.620311390671884,0.677696803165613,0.277856871092967,0.102887997879189
0.551562309603848,0.566925954089097,0.287091967186177,0.281238838681223,0.158461048933339,0.421247553467837,0.424057453854121,0.334752388122956,0.184219021002125,0.26769858469799,0.330376204962437,0.256633886611957,0.358577428414754,0.403928021942372,0.462826212783395
0.80226102100963,0.470565437692652,0.559534784118425,0.750992955161148,0.775759512537351,0.731710961093487,0.619339085289534,0.95402267744549,0.671755159537187,0.582042448717818,0.977065362250961,0.960697698834135,0.77651542176387,0.594602000322038,0.935837685350804
0.415406838499911,0.513822245963057,0.534168511523366,0.659810886436392,0.575932138214213,0.680580832505653,0.312448577703875,0.620869005162135,0.119077493279787,0.370906032960942,0.449836136517434,0.762119741744362,0.630112087430887,0.543903780034419,0.333599946384106
0.843999089432062,0.805565187547015,0.562948368311341,0.73472920057448,0.644042685094871,0.960770347345483,0.727729006442721,0.504551877176122,0.452888661490713,0.512619906160769,0.987386817836542,0.628048720194306,0.577263941670139,0.807424606550559,0.463321870306905
0.670270426313352,0.281059280559212,0.393133762142776,0.58301659952408,0.697597469418667,0.186787066402374,0.235336451010385,0.141338354526109,0.375689916775543,0.696349947798291,0.342555476367336,0.0964554991133672,0.478928824589356,0.474606778113418,0.806194802489597
0.818875849195345,0.970487401044548,0.970760135582772,0.990687955126851,0.938681680120415,0.945139360962869,0.734651401000958,0.825301850663294,0.942138630224663,0.971871650714711,0.737288879347272,0.939370744010677,0.948793372171357,0.954014912941034,0.984890889151146
0.336417340497423,0.727322293333189,0.505501367417946,0.945024973078023,0.562817759603214,0.58906497458243,0.383779825121476,0.555880058904868,0.680262215159971,0.800968978331722,0.384680192938211,0.61662809429181,0.299397333465874,0.73908615655043,0.55877979940895
0.204539192209638,0.275487178872089,0.354017226373593,0.113418645280553,0.346695377970685,0.11258570476559,0.350822109221284,0.236946046467122,0.453366805990607,0.409523093692042,0.146317391552223,0.15245347991301,0.755431346170831,0.254684807682088,0.670484707858607
0.110746628859333,0.483626516902761,0.479226771319419,0.702677476998949,0.247198772679036,0.330236754486256,0.0461638469263338,0.426892315325143,0.489754875941431,0.833032132247436,0.245185217869906,0.603103660990418,0.333033813351529,0.887197328666911,0.396345022063849
0.923514691946605,0.851681511958097,0.774933777122074,0.934493299092641,0.691763793508541,0.86753960687312,0.880772774985061,0.941213938444429,0.509046172875442,0.876175035196943,0.937225625850843,0.99116284237923,0.975695174364833,0.973594695730505,0.578806636719437
0.509075915922985,0.512551387816789,0.264138608117133,0.337259409995081,0.695563145851016,0.246376760989039,0.249913767819456,0.220247296109245,0.333807856905392,0.913923613645948,0.603654329373101,0.356967831298845,0.246713164477416,0.374498708436438,0.399930737222827
0.565765607068115,0.391037231475175,0.89512850309321,0.402247198194598,0.202173653148413,0.804937952245608,0.322340077073306,0.65082333517382,0.468481987734467,0.0902382539727564,0.795048900570619,0.367009422976367,0.585228836349088,0.371738641822142,0.224971097061466
0.628832794022136,0.792220245175915,0.734998625617653,0.765802321151241,0.990511829703586,0.747453396524522,0.770109309656669,0.37918117182653,0.592692035429739,0.826634312812249,0.639824091973091,0.551034389902305,0.327467997232562,0.579054850412067,0.817096908761335
0.546906849798452,0.63798774964093,0.518227593177918,0.811862980386737,0.622578864317845,0.398248584534239,0.377060275439213,0.569374291915543,0.906991054178897,0.585188498146533,0.420753859853438,0.806983002849367,0.349504803094855,0.689663183299126,0.662586652708535
0.368487865906706,0.431370876506272,0.163727581383662,0.346256898266687,0.637723125411349,0.437532376124824,0.508646687026187,0.423362828446453,0.994698582006991,0.0834155164464726,0.316060270088649,0.438017165420325,0.193123461131006,0.320380629957808,0.785396853385528
